,x,y,goal,header
15626,37,82,False,False
15627,30,85,False,False
15628,52,98,True,False
15629,49,93,False,True
15630,41,96,True,False
15631,32,94,False,False
15632,35,80,False,False
15633,31,86,False,False
15634,42,81,False,False
15635,57,97,False,False
15636,46,93,False,True
15637,5,67,False,False
15638,51,90,False,True
15639,18,80,False,False
15640,14,77,False,False
15641,68,94,False,False
15642,74,88,False,False
15643,55,89,False,False
15644,50,92,False,True
15645,48,75,False,False
15646,44,96,True,False
15647,53,91,False,False
15648,16,70,False,False
15649,46,70,False,False
15650,21,79,False,False
15651,50,92,False,False
15652,29,73,False,False
15653,40,74,False,False
15654,67,91,False,False
15655,40,72,False,False
15656,58,75,False,False
15657,36,74,False,False
15658,35,92,False,True
15659,50,95,False,True
15660,42,86,False,False
15661,52,88,False,False
15662,64,96,False,False
15663,51,84,True,False
15664,37,97,False,False
15665,37,89,False,False
15666,39,92,True,False
15667,47,91,False,True
15668,47,93,False,False
15669,30,86,False,False
15670,37,79,False,False
15671,57,76,False,False
15672,90,84,False,False
15673,59,78,False,False
15674,49,82,False,False
15675,60,78,True,False
15676,70,92,False,False
15677,43,82,False,False
15678,49,93,False,False
15679,66,70,False,False
15680,73,91,False,False
15681,66,84,False,False
15682,52,93,False,True
15683,41,90,False,True
15684,35,92,False,True
15685,60,90,False,False
15686,64,74,False,False
15687,56,94,False,True
15688,34,90,False,False
15689,56,93,True,False
15690,58,95,False,False
15691,50,88,False,False
15692,74,81,False,False
15693,53,90,False,True
15694,54,90,False,True
15695,63,97,False,False
15696,46,91,False,True
15697,56,71,False,False
15698,48,92,False,True
15699,59,81,False,False
15700,51,81,False,False
15701,70,85,False,False
15702,40,94,False,False
15703,27,79,False,False
15704,33,81,False,False
15705,48,89,True,False
15706,44,88,False,True
15707,47,82,True,False
15708,59,75,False,False
15709,31,81,False,False
15710,47,72,False,False
15711,54,80,False,False
15712,43,88,False,False
15713,44,94,False,True
15714,54,94,False,True
15715,39,84,False,False
15716,66,80,False,False
15717,28,86,False,False
15718,60,86,False,False
15719,62,86,False,False
15720,32,88,False,False
15721,33,71,False,False
15722,66,80,False,False
15723,59,94,False,False
15724,69,86,False,False
15725,73,89,False,False
15726,28,89,False,False
15727,74,80,False,False
15728,21,92,True,False
15729,32,90,False,True
15730,51,82,False,False
15731,34,77,False,False
15732,32,85,False,False
15733,68,93,False,False
15734,71,78,False,False
15735,63,82,False,False
15736,27,92,False,False
15737,39,96,False,False
15738,45,88,False,False
15739,28,88,False,False
15740,68,82,False,False
15741,44,71,False,False
15742,51,91,False,False
15743,65,70,False,False
15744,34,88,False,False
15745,36,96,False,False
15746,35,92,False,True
15747,45,92,False,False
15748,53,88,False,False
15749,62,97,False,False
15750,48,88,False,False
15751,30,77,False,False
15752,42,89,False,True
15753,69,87,False,False
15754,29,88,False,False
15755,51,47,False,False
15756,51,87,False,False
15757,28,87,False,False
15758,34,93,False,False
15759,56,79,False,False
15760,32,85,False,False
15761,45,96,False,False
15762,38,91,False,True
15763,57,97,False,False
15764,54,92,False,True
15765,48,75,False,False
15766,40,91,False,True
15767,51,91,False,True
15768,27,91,False,False
15769,61,88,False,False
15770,41,88,True,False
15771,25,80,False,False
15772,75,86,False,False
15773,60,84,False,False
15774,75,75,False,False
15775,62,89,False,False
15776,48,71,False,False
15777,33,89,False,True
15778,70,75,False,False
15779,47,69,False,False
15780,51,92,False,True
15781,57,69,False,False
15782,44,90,False,True
15783,32,88,False,False
15784,54,90,False,True
15785,79,91,False,False
15786,50,90,False,False
15787,44,90,False,False
15788,63,90,False,False
15789,38,71,False,False
15790,27,89,False,False
15791,73,71,False,False
15792,39,88,False,False
15793,83,75,False,False
15794,45,90,False,False
15795,63,87,False,False
15796,43,95,False,False
15797,77,89,False,False
15798,56,88,False,False
15799,63,95,False,False
15800,37,91,True,False
15801,42,85,False,False
15802,48,79,False,False
15803,24,87,False,False
15804,50,74,False,False
15805,67,90,False,False
15806,31,92,False,False
15807,62,72,False,False
15808,47,91,False,True
15809,70,77,False,False
15810,28,90,False,False
15811,79,82,False,False
15812,47,86,False,False
15813,51,89,False,False
15814,55,96,False,False
15815,28,90,False,False
15816,35,94,False,False
15817,34,72,False,False
15818,70,79,False,False
15819,59,90,False,True
15820,34,87,True,False
15821,27,92,False,False
15822,67,92,False,False
15823,71,72,False,False
15824,41,87,False,False
15825,51,90,False,True
15826,65,76,False,False
15827,41,75,False,False
15828,67,89,False,False
15829,44,90,False,False
15830,47,94,False,True
15831,47,76,False,False
15832,74,86,False,False
15833,55,91,False,False
15834,36,78,False,False
15835,57,71,False,False
15836,64,78,False,False
15837,61,89,False,False
15838,38,86,False,False
15839,60,89,True,False
15840,49,70,False,False
15841,50,92,False,False
15842,59,84,False,False
15843,12,75,False,False
15844,62,96,True,False
15845,62,87,False,False
15846,62,88,False,False
15847,28,95,False,False
15848,36,79,False,False
15849,91,75,False,False
15850,72,88,False,False
15851,27,91,False,False
15852,46,82,False,False
15853,31,92,False,False
15854,35,80,False,False
15855,47,83,False,False
15856,52,97,False,False
15857,45,90,False,False
15858,56,89,False,False
15859,74,76,False,False
15860,49,88,False,False
15861,63,81,False,False
15862,55,88,False,True
15863,40,92,True,True
15864,26,87,False,False
15865,51,95,True,True
15866,29,86,False,False
15867,72,74,False,False
15868,59,85,False,False
15869,67,76,False,False
15870,54,91,False,False
15871,44,93,False,True
15872,67,75,False,False
15873,33,88,False,False
15874,63,79,False,False
15875,48,73,False,False
15876,45,87,False,True
15877,49,77,False,False
15878,70,91,False,False
15879,67,97,False,False
15880,32,83,False,False
15881,39,97,True,False
15882,55,82,False,False
15883,59,92,False,False
15884,41,95,False,True
15885,69,75,False,False
15886,35,82,False,False
15887,60,77,False,False
15888,64,90,False,False
15889,54,90,False,False
15890,25,91,False,False
15891,49,90,False,False
15892,53,90,False,True
15893,60,79,False,False
15894,66,90,False,False
15895,43,88,False,True
15896,75,87,False,False
15897,47,99,True,True
15898,69,64,False,False
15899,67,79,False,False
15900,59,73,False,False
15901,37,77,False,False
15902,59,91,True,False
15903,41,67,False,False
15904,33,89,True,False
15905,73,74,False,False
15906,47,92,False,True
15907,63,88,False,False
15908,66,90,False,False
15909,68,79,False,False
15910,23,73,False,False
15911,47,93,True,True
15912,70,79,False,False
15913,40,94,False,True
15914,74,85,False,False
15915,64,73,False,False
15916,56,87,True,False
15917,50,82,False,False
15918,52,92,False,True
15919,34,90,False,False
15920,69,75,False,False
15921,42,90,False,True
15922,49,81,False,False
15923,49,92,False,True
15924,37,84,True,False
15925,54,87,False,False
15926,52,83,True,False
15927,59,91,False,True
15928,61,74,False,False
15929,35,87,False,False
15930,39,76,False,False
15931,46,73,False,False
15932,52,92,False,True
15933,30,77,False,False
15934,60,89,False,False
15935,31,94,False,False
15936,49,70,False,False
15937,60,91,False,True
15938,43,97,False,False
15939,53,82,False,False
15940,53,90,False,False
15941,64,76,False,False
15942,71,82,False,False
15943,34,86,False,False
15944,76,80,False,False
15945,51,78,False,False
15946,70,79,False,False
15947,29,73,False,False
15948,57,78,False,False
15949,50,91,False,True
15950,42,73,False,False
15951,43,88,True,False
15952,63,89,False,False
15953,58,77,False,False
15954,59,94,False,True
15955,52,87,False,False
15956,49,89,False,True
15957,64,84,False,False
15958,34,95,False,False
15959,55,85,False,False
15960,48,94,False,True
15961,44,83,False,False
15962,45,94,False,True
15963,41,89,False,False
15964,46,88,False,False
15965,40,90,True,False
15966,69,84,True,False
15967,65,79,False,False
15968,40,94,False,True
15969,67,86,False,False
15970,43,91,False,True
15971,65,94,False,True
15972,49,91,False,False
15973,60,90,False,False
15974,14,88,False,False
15975,38,89,True,False
15976,51,99,True,False
15977,41,92,False,False
15978,55,93,False,True
15979,33,83,False,False
15980,66,89,False,False
15981,31,87,False,False
15982,65,96,False,True
15983,31,93,False,False
15984,57,80,False,False
15985,47,82,False,False
15986,41,86,False,False
15987,45,87,True,False
15988,71,75,False,False
15989,37,89,False,False
15990,49,82,True,False
15991,70,82,False,False
15992,74,87,False,False
15993,69,89,False,False
15994,72,96,False,False
15995,46,91,False,True
15996,49,88,False,False
15997,45,70,False,False
15998,59,79,False,False
15999,48,91,False,False
16000,41,87,False,False
16001,57,75,False,False
16002,29,83,False,False
16003,35,90,False,False
16004,59,74,False,False
16005,63,73,False,False
16006,27,77,False,False
16007,38,69,False,False
16008,59,80,True,False
16009,37,72,False,False
16010,42,89,False,True
16011,55,90,False,False
16012,46,75,False,False
16013,41,89,False,False
16014,60,88,False,True
16015,55,48,False,False
16016,36,88,False,False
16017,65,72,False,False
16018,53,90,False,True
16019,62,89,False,True
16020,68,73,False,False
16021,62,88,False,False
16022,52,89,False,False
16023,53,89,False,False
16024,63,90,False,False
16025,55,82,False,False
16026,70,94,False,False
16027,45,86,True,False
16028,39,78,False,False
16029,53,93,True,False
16030,43,94,True,False
16031,40,52,False,False
16032,67,77,False,False
16033,43,92,False,False
16034,50,98,True,False
16035,30,92,False,True
16036,56,90,False,False
16037,45,93,False,True
16038,50,96,True,False
16039,53,89,True,False
16040,49,82,False,False
16041,65,74,False,False
16042,28,89,False,False
16043,63,76,False,False
16044,62,89,False,False
16045,45,85,False,False
16046,42,89,False,True
16047,45,75,False,False
16048,36,92,False,False
16049,55,94,False,False
16050,56,88,False,False
16051,59,86,False,False
16052,64,71,False,False
16053,65,85,False,False
16054,55,81,False,False
16055,55,85,False,False
16056,54,95,False,True
16057,62,72,False,False
16058,53,80,False,False
16059,74,81,True,False
16060,33,87,False,False
16061,35,72,False,False
16062,47,98,False,True
16063,38,87,False,False
16064,34,86,False,False
16065,70,82,False,False
16066,50,86,False,False
16067,53,74,False,False
16068,65,83,False,False
16069,47,93,True,True
16070,51,94,False,True
16071,51,95,True,False
16072,54,92,False,False
16073,28,90,False,True
16074,70,77,False,False
16075,46,97,True,False
16076,25,88,False,False
16077,25,72,False,False
16078,30,95,False,True
16079,58,88,False,True
16080,34,80,False,False
16081,26,80,False,False
16082,49,91,False,False
16083,46,93,True,False
16084,44,89,True,False
16085,59,92,False,False
16086,62,72,False,False
16087,54,84,True,False
16088,65,88,False,False
16089,43,76,False,False
16090,70,94,True,False
16091,26,86,True,False
16092,56,79,False,False
16093,59,91,False,True
16094,75,92,True,False
16095,58,92,False,True
16096,45,90,False,False
16097,70,85,False,False
16098,36,85,False,False
16099,46,91,False,False
16100,50,88,False,False
16101,41,90,True,False
16102,61,86,False,False
16103,46,87,False,False
16104,65,87,True,False
16105,60,75,False,False
16106,60,69,False,False
16107,37,90,False,False
16108,26,94,False,False
16109,44,76,False,False
16110,36,73,False,False
16111,58,88,False,True
16112,43,88,False,False
16113,39,90,False,True
16114,65,89,False,False
16115,55,97,False,True
16116,65,89,False,False
16117,46,83,False,False
16118,43,95,True,True
16119,23,81,False,False
16120,42,72,False,False
16121,27,93,False,False
16122,67,89,False,True
16123,33,85,False,False
16124,76,75,False,False
16125,44,80,False,False
16126,41,87,False,False
16127,29,91,False,False
16128,30,90,False,False
16129,67,81,False,False
16130,45,83,False,False
16131,58,90,False,True
16132,57,91,False,False
16133,41,97,True,False
16134,59,90,False,False
16135,57,74,False,False
16136,42,95,True,False
16137,58,94,True,False
16138,30,85,False,False
16139,57,95,True,False
16140,53,89,False,True
16141,36,86,False,False
16142,52,90,False,True
16143,71,75,False,False
16144,40,94,False,True
16145,74,81,False,False
16146,74,78,False,False
16147,51,80,False,False
16148,69,89,False,False
16149,26,76,False,False
16150,23,85,False,False
16151,56,79,False,False
16152,38,85,False,False
16153,29,90,False,False
16154,39,89,False,True
16155,68,90,False,False
16156,61,87,False,False
16157,39,91,True,False
16158,64,89,True,False
16159,42,91,False,False
16160,49,97,True,False
16161,30,75,False,False
16162,41,89,False,False
16163,35,72,False,False
16164,27,77,False,False
16165,54,92,True,False
16166,42,90,False,True
16167,60,90,False,True
16168,24,72,False,False
16169,37,88,False,False
16170,36,85,False,False
16171,58,78,False,False
16172,65,75,False,False
16173,76,87,False,False
16174,47,96,True,False
16175,37,92,False,False
16176,54,83,False,False
16177,65,90,False,False
16178,46,96,True,False
16179,46,82,True,False
16180,77,73,False,False
16181,49,79,False,False
16182,42,95,False,True
16183,31,86,False,False
16184,52,82,True,False
16185,60,88,True,False
16186,70,94,False,False
16187,63,92,False,False
16188,74,90,False,False
16189,62,91,True,False
16190,64,88,False,False
16191,52,92,True,False
16192,54,82,True,False
16193,45,94,False,True
16194,45,88,False,False
16195,42,89,False,False
16196,60,96,False,False
16197,33,84,False,False
16198,50,90,False,False
16199,28,84,False,False
16200,36,87,False,False
16201,17,80,False,False
16202,60,82,True,False
16203,29,88,False,False
16204,51,95,False,False
16205,53,95,True,False
16206,60,91,False,False
16207,65,82,False,False
16208,49,73,False,False
16209,30,91,False,False
16210,64,72,False,False
16211,45,96,True,False
16212,48,95,True,False
16213,27,87,False,False
16214,34,91,False,False
16215,68,90,False,False
16216,35,85,False,False
16217,52,73,False,False
16218,70,92,True,True
16219,50,96,False,True
16220,50,87,True,False
16221,41,69,False,False
16222,45,96,True,True
16223,61,71,False,False
16224,39,93,False,False
16225,63,96,False,True
16226,34,79,False,False
16227,44,95,False,True
16228,46,88,False,True
16229,52,91,False,False
16230,61,71,False,False
16231,39,81,False,False
16232,42,85,False,False
16233,41,78,False,False
16234,77,83,False,False
16235,66,87,False,False
16236,34,91,False,False
16237,36,85,False,False
16238,53,66,False,False
16239,55,70,False,False
16240,43,92,False,False
16241,35,89,False,False
16242,40,89,False,True
16243,34,96,False,False
16244,73,91,False,False
16245,69,87,False,False
16246,31,89,False,False
16247,33,80,False,False
16248,55,94,True,False
16249,60,66,False,False
16250,49,94,False,True
16251,31,98,False,False
16252,43,91,False,False
16253,51,88,False,False
16254,59,95,False,True
16255,31,70,False,False
16256,76,75,False,False
16257,36,77,False,False
16258,31,87,False,False
16259,31,97,False,False
16260,71,89,False,False
16261,30,93,False,False
16262,63,94,False,False
16263,35,93,False,False
16264,34,98,False,False
16265,49,71,False,False
16266,69,88,False,False
16267,25,76,False,False
16268,28,93,False,False
16269,66,90,False,True
16270,31,95,False,False
16271,36,89,False,True
16272,34,72,False,False
16273,33,81,False,False
16274,38,96,False,False
16275,62,96,False,False
16276,36,70,False,False
16277,73,73,False,False
16278,38,90,False,False
16279,46,88,False,False
16280,29,90,False,False
16281,49,94,False,True
16282,67,79,False,False
16283,35,79,False,False
16284,29,80,False,False
16285,28,89,False,False
16286,52,89,False,False
16287,51,89,False,True
16288,59,90,False,False
16289,50,90,False,False
16290,59,82,False,False
16291,65,73,False,False
16292,38,76,True,False
16293,56,67,False,False
16294,71,84,False,False
16295,56,86,False,False
16296,41,90,False,True
16297,46,87,False,True
16298,46,79,False,False
16299,72,73,False,False
16300,66,85,False,False
16301,70,87,False,False
16302,72,87,False,False
16303,34,95,False,False
16304,50,74,False,False
16305,52,94,True,True
16306,34,84,False,False
16307,51,94,False,True
16308,72,91,False,False
16309,67,88,False,False
16310,36,100,False,False
16311,50,78,False,False
16312,46,72,False,False
16313,28,78,False,False
16314,61,92,True,False
16315,55,78,False,False
16316,64,88,False,False
16317,58,89,False,True
16318,58,91,False,True
16319,27,68,False,False
16320,48,71,False,False
16321,48,89,False,False
16322,49,90,False,True
16323,75,79,False,False
16324,30,93,False,False
16325,68,83,False,False
16326,50,81,False,False
16327,54,89,False,True
16328,27,77,False,False
16329,51,72,False,False
16330,38,87,False,False
16331,26,89,False,False
16332,60,91,True,False
16333,22,81,False,False
16334,62,86,False,False
16335,50,77,False,False
16336,35,93,False,False
16337,46,81,False,False
16338,46,90,False,True
16339,69,88,False,False
16340,57,89,False,True
16341,27,94,False,False
16342,60,98,False,True
16343,51,87,False,False
16344,35,85,False,False
16345,56,89,False,True
16346,24,71,False,False
16347,44,86,False,False
16348,63,89,True,False
16349,43,90,True,False
16350,60,86,False,False
16351,47,98,False,False
16352,50,73,False,False
16353,38,88,False,False
16354,40,92,False,False
16355,53,94,False,False
16356,73,89,False,False
16357,72,87,False,False
16358,65,92,False,False
16359,58,80,False,False
16360,25,78,False,False
16361,58,87,False,False
16362,55,89,False,True
16363,40,94,False,False
16364,60,75,False,False
16365,40,91,True,False
16366,29,92,False,True
16367,60,91,True,False
16368,29,85,False,False
16369,73,90,False,False
16370,31,89,False,False
16371,66,89,False,False
16372,47,92,False,False
16373,73,73,False,False
16374,61,90,True,False
16375,78,87,False,False
16376,70,79,True,False
16377,50,73,False,False
16378,82,92,False,False
16379,56,84,False,False
16380,62,74,False,False
16381,52,83,False,False
16382,68,96,False,False
16383,52,88,True,False
16384,49,95,True,False
16385,68,43,False,False
16386,43,90,False,False
16387,35,76,False,False
16388,33,80,False,False
16389,49,81,False,False
16390,46,97,False,False
16391,41,88,True,False
16392,37,72,False,False
16393,66,89,False,False
16394,60,91,True,True
16395,62,83,False,False
16396,33,84,True,False
16397,69,88,False,False
16398,41,75,False,False
16399,35,82,False,False
16400,43,81,False,False
16401,61,90,False,False
16402,54,91,False,True
16403,42,86,False,False
16404,56,76,False,False
16405,70,88,False,False
16406,31,75,False,False
16407,27,72,False,False
16408,48,86,True,False
16409,38,74,False,False
16410,34,80,False,False
16411,61,78,False,False
16412,35,74,False,False
16413,65,77,False,False
16414,48,93,True,True
16415,59,88,False,False
16416,36,91,False,False
16417,66,90,False,False
16418,66,79,False,False
16419,46,67,False,False
16420,82,90,False,False
16421,72,74,False,False
16422,40,91,False,True
16423,29,88,True,True
16424,70,88,False,False
16425,66,93,False,False
16426,32,90,False,False
16427,25,92,True,False
16428,30,82,False,False
16429,43,88,False,False
16430,66,83,False,False
16431,59,95,True,True
16432,66,91,False,False
16433,49,88,False,False
16434,42,74,False,False
16435,53,98,True,True
16436,66,94,False,False
16437,73,91,False,False
16438,60,78,False,False
16439,37,93,False,False
16440,57,80,False,False
16441,63,78,False,False
16442,51,76,False,False
16443,70,81,False,False
16444,62,99,False,True
16445,71,96,False,True
16446,68,92,False,False
16447,70,81,False,False
16448,55,94,False,False
16449,50,92,False,False
16450,57,90,False,True
16451,71,91,True,False
16452,49,94,False,True
16453,31,88,False,False
16454,37,76,False,False
16455,30,77,False,False
16456,63,88,False,False
16457,39,81,False,False
16458,34,93,False,False
16459,32,78,False,False
16460,62,90,False,False
16461,38,96,False,True
16462,43,94,False,False
16463,53,75,False,False
16464,60,92,False,False
16465,40,90,False,True
16466,37,75,False,False
16467,48,91,False,True
16468,59,79,False,False
16469,43,93,False,False
16470,34,89,False,False
16471,70,74,False,False
16472,44,74,False,False
16473,46,68,False,False
16474,34,82,False,False
16475,35,67,False,False
16476,72,87,False,False
16477,51,75,False,False
16478,40,73,False,False
16479,35,78,False,False
16480,59,90,False,False
16481,43,77,True,False
16482,67,80,False,False
16483,40,73,False,False
16484,71,83,False,False
16485,36,75,False,False
16486,61,90,False,True
16487,61,76,False,False
16488,46,80,False,False
16489,26,76,False,False
16490,68,80,False,False
16491,74,89,True,False
16492,73,98,False,False
16493,54,85,False,False
16494,36,89,False,False
16495,55,80,False,False
16496,38,91,True,False
16497,67,89,False,False
16498,58,96,False,False
16499,21,75,False,False
16500,65,81,False,False
16501,40,80,False,False
16502,29,90,False,False
16503,42,97,False,True
16504,26,88,False,False
16505,41,90,False,False
16506,82,5,False,False
16507,54,90,False,False
16508,79,77,False,False
16509,30,74,False,False
16510,37,96,False,False
16511,74,93,False,False
16512,62,94,False,True
16513,59,96,False,True
16514,40,97,False,True
16515,56,88,False,False
16516,53,74,False,False
16517,65,79,False,False
16518,29,88,False,False
16519,28,89,False,False
16520,43,88,False,False
16521,51,69,False,False
16522,46,90,False,True
16523,42,90,False,False
16524,51,89,False,False
16525,34,92,False,False
16526,78,74,False,False
16527,77,92,False,False
16528,32,72,False,False
16529,52,71,False,False
16530,22,90,False,False
16531,45,90,False,True
16532,58,92,True,False
16533,58,87,False,False
16534,65,91,False,False
16535,55,88,False,False
16536,47,68,False,False
16537,54,88,False,False
16538,43,94,False,True
16539,54,93,False,False
16540,32,80,False,False
16541,57,89,False,True
16542,71,88,False,False
16543,38,90,False,False
16544,74,75,False,False
16545,58,87,False,False
16546,61,85,False,False
16547,48,75,False,False
16548,52,92,False,True
16549,62,90,False,False
16550,39,92,False,True
16551,49,79,False,False
16552,37,88,False,False
16553,24,80,False,False
16554,55,68,False,False
16555,41,69,False,False
16556,36,93,False,False
16557,30,71,False,False
16558,60,83,False,False
16559,73,91,False,False
16560,66,72,False,False
16561,73,77,False,False
16562,23,77,False,False
16563,30,90,True,False
16564,33,91,False,False
16565,64,78,False,False
16566,43,86,False,False
16567,43,94,False,False
16568,17,72,False,False
16569,69,93,False,False
16570,67,88,False,False
16571,36,97,True,False
16572,42,92,False,True
16573,48,81,False,False
16574,32,94,False,True
16575,61,87,False,False
16576,30,85,False,False
16577,45,90,False,True
16578,30,84,False,False
16579,82,68,False,False
16580,49,76,False,False
16581,65,76,False,False
16582,46,92,False,True
16583,56,91,False,True
16584,50,76,False,False
16585,36,71,False,False
16586,38,80,False,False
16587,64,89,False,False
16588,66,78,False,False
16589,60,79,False,False
16590,52,86,False,False
16591,46,91,False,False
16592,40,87,False,False
16593,61,94,False,True
16594,54,81,False,False
16595,67,72,False,False
16596,66,77,False,False
16597,48,91,False,True
16598,27,90,False,False
16599,40,93,False,False
16600,48,84,False,False
16601,29,85,False,False
16602,55,83,False,False
16603,56,93,False,True
16604,69,90,False,False
16605,41,89,False,True
16606,48,89,True,False
16607,45,72,False,False
16608,48,77,False,False
16609,48,86,False,False
16610,44,89,False,True
16611,50,89,False,True
16612,45,71,False,False
16613,39,86,False,False
16614,62,86,False,True
16615,45,90,False,False
16616,51,76,False,False
16617,64,86,True,False
16618,52,94,False,True
16619,64,80,False,False
16620,24,91,True,False
16621,71,86,False,False
16622,30,75,False,False
16623,54,76,False,False
16624,50,81,False,False
16625,65,89,False,False
16626,57,75,False,False
16627,42,94,True,False
16628,39,73,False,False
16629,56,90,False,True
16630,41,81,False,False
16631,45,83,False,False
16632,43,91,True,False
16633,66,92,False,False
16634,71,84,False,False
16635,44,92,False,True
16636,29,74,False,False
16637,30,87,False,False
16638,55,82,False,False
16639,58,80,True,False
16640,37,93,False,True
16641,35,82,False,False
16642,79,70,False,False
16643,51,92,False,False
16644,28,88,False,False
16645,59,89,False,False
16646,48,90,False,False
16647,35,80,False,False
16648,40,83,False,False
16649,35,96,False,False
16650,46,86,False,False
16651,51,86,False,True
16652,70,97,False,False
16653,59,90,False,False
16654,72,89,False,False
16655,60,87,False,False
16656,68,87,False,False
16657,40,85,False,False
16658,44,88,True,False
16659,63,90,False,False
16660,58,97,False,False
16661,41,80,False,False
16662,29,92,False,False
16663,54,92,False,True
16664,30,86,False,False
16665,57,74,False,False
16666,40,78,False,False
16667,44,98,True,True
16668,75,89,False,False
16669,34,94,False,False
16670,58,97,False,False
16671,65,73,False,False
16672,47,94,True,False
16673,35,94,False,False
16674,33,95,True,False
16675,62,75,False,False
16676,32,87,True,False
16677,35,86,False,False
16678,53,87,False,False
16679,44,93,False,False
16680,66,88,False,False
16681,42,70,False,False
16682,61,72,False,False
16683,57,86,False,False
16684,62,87,True,False
16685,71,75,False,False
16686,62,78,False,False
16687,59,91,True,False
16688,22,72,False,False
16689,60,73,False,False
16690,49,78,False,False
16691,32,82,False,False
16692,67,81,False,False
16693,34,72,False,False
16694,25,79,False,False
16695,52,93,False,False
16696,36,86,False,False
16697,27,77,False,False
16698,41,75,False,False
16699,29,70,False,False
16700,58,80,False,False
16701,37,81,False,False
16702,42,95,False,True
16703,35,91,False,False
16704,39,77,False,False
16705,53,93,False,True
16706,36,94,True,False
16707,50,97,True,False
16708,60,88,False,False
16709,52,82,False,False
16710,62,85,False,True
16711,80,85,False,False
16712,45,87,False,False
16713,37,82,False,False
16714,34,67,False,False
16715,10,66,False,False
16716,22,69,False,False
16717,62,73,False,False
16718,60,90,False,False
16719,52,88,False,False
16720,42,88,False,True
16721,37,81,False,False
16722,65,68,False,False
16723,50,72,False,False
16724,48,88,False,True
16725,60,73,False,False
16726,70,71,False,False
16727,30,87,False,False
16728,53,93,True,False
16729,63,86,False,False
16730,34,89,True,False
16731,46,66,False,False
16732,55,78,False,False
16733,49,43,False,False
16734,46,91,False,True
16735,49,95,False,True
16736,52,90,True,False
16737,63,94,False,False
16738,63,90,False,True
16739,42,87,False,False
16740,48,89,False,False
16741,65,89,False,False
16742,37,94,False,False
16743,62,81,False,False
16744,66,91,False,False
16745,45,88,False,False
16746,66,94,False,False
16747,69,88,False,False
16748,52,85,False,True
16749,31,92,False,False
16750,62,89,False,False
16751,63,75,False,False
16752,48,86,False,False
16753,30,84,False,False
16754,58,86,False,False
16755,40,76,False,False
16756,45,91,False,False
16757,59,82,False,False
16758,31,86,False,False
16759,37,90,True,False
16760,72,92,True,False
16761,55,87,False,False
16762,75,90,False,False
16763,34,74,False,False
16764,53,81,False,False
16765,56,92,True,False
16766,32,90,False,False
16767,50,72,False,False
16768,38,79,False,False
16769,68,78,False,False
16770,39,71,False,False
16771,43,87,True,False
16772,69,84,False,False
16773,58,94,False,True
16774,52,87,True,False
16775,35,86,False,False
16776,67,90,False,False
16777,49,83,False,False
16778,61,78,False,False
16779,62,89,False,False
16780,50,91,True,True
16781,39,96,False,True
16782,46,76,False,False
16783,36,92,False,False
16784,34,95,False,False
16785,65,89,False,False
16786,49,92,False,True
16787,52,71,False,False
16788,60,82,False,False
16789,39,90,False,True
16790,35,73,False,False
16791,57,88,False,False
16792,70,90,False,False
16793,36,89,False,False
16794,75,70,False,False
16795,61,78,False,False
16796,40,92,False,True
16797,51,88,False,False
16798,34,84,False,False
16799,39,92,False,True
16800,64,73,False,False
16801,46,86,False,True
16802,62,89,False,True
16803,53,87,False,False
16804,60,86,False,False
16805,54,90,True,False
16806,33,73,False,False
16807,41,92,False,True
16808,36,91,False,True
16809,26,85,False,False
16810,43,70,False,False
16811,47,73,False,False
16812,55,75,False,False
16813,29,87,False,False
16814,52,93,False,True
16815,64,90,False,True
16816,39,76,False,False
16817,55,92,False,True
16818,54,90,False,False
16819,37,88,False,False
16820,50,91,True,False
16821,31,90,False,False
16822,57,73,False,False
16823,66,86,False,False
16824,66,70,False,False
16825,64,90,False,False
16826,71,97,False,False
16827,25,75,False,False
16828,24,72,False,False
16829,51,82,False,False
16830,58,87,False,False
16831,37,88,False,True
16832,42,90,False,False
16833,40,87,False,False
16834,28,85,False,False
16835,58,62,False,False
16836,16,90,False,False
16837,63,72,False,False
16838,68,73,False,False
16839,52,77,False,False
16840,39,89,True,True
16841,32,88,False,True
16842,74,92,False,False
16843,34,82,False,False
16844,36,89,False,True
16845,31,80,False,False
16846,76,86,False,False
16847,56,72,False,False
16848,28,79,False,False
16849,34,73,False,False
16850,34,78,False,False
16851,52,78,False,False
16852,25,87,False,False
16853,43,81,False,False
16854,41,87,False,False
16855,55,97,False,True
16856,47,95,False,False
16857,36,86,False,False
16858,21,73,False,False
16859,32,87,True,False
16860,62,77,False,False
16861,47,94,False,False
16862,37,78,False,False
16863,43,91,False,True
16864,28,92,False,False
16865,32,78,False,False
16866,32,87,False,False
16867,41,89,True,False
16868,41,89,False,False
16869,66,91,False,False
16870,45,74,False,False
16871,32,85,False,False
16872,35,89,False,False
16873,28,78,False,False
16874,30,79,False,False
16875,34,96,False,True
16876,52,91,False,True
16877,49,91,False,False
16878,43,90,False,False
16879,67,92,False,False
16880,51,73,False,False
16881,49,89,False,True
16882,40,88,False,False
16883,58,91,False,False
16884,65,79,False,False
16885,45,88,False,True
16886,67,91,True,False
16887,60,75,False,False
16888,62,87,False,False
16889,60,89,True,False
16890,46,83,False,False
16891,64,89,False,True
16892,55,83,False,False
16893,63,74,False,False
16894,53,90,False,True
16895,44,81,False,False
16896,34,78,False,False
